Rezultati za V3_V_S_7_11_2012_V.2.kml
16.567539 43.795770 427.010000 r
16.567565 43.795765 426.940000 r
16.567590 43.795759 426.870000 r
16.567616 43.795753 426.800000 p
16.567642 43.795747 426.730000 r
16.567667 43.795741 426.660000 r
16.567692 43.795736 426.660000 r
16.567717 43.795730 426.590000 p
16.567742 43.795724 426.520000 p
16.567767 43.795718 426.450000 p
16.567792 43.795712 426.380000 p
16.567817 43.795706 426.310000 r
16.567841 43.795699 426.240000 r
16.567866 43.795693 426.180000 r
16.567890 43.795687 426.120000 r
16.567915 43.795680 426.060000 r
16.567939 43.795674 426.000000 p
16.567963 43.795668 425.990000 r
16.567987 43.795661 425.940000 p
16.568011 43.795654 425.880000 p
16.568035 43.795647 425.820000 p
16.568059 43.795640 425.750000 r
16.568082 43.795633 425.690000 r
16.568106 43.795626 425.620000 r
16.568129 43.795619 425.560000 r
16.568153 43.795611 425.490000 r
16.568176 43.795604 425.420000 r
16.568200 43.795597 425.350000 r
16.568223 43.795589 425.350000 r
16.568246 43.795582 425.350000 r
16.568270 43.795575 425.350000 r
16.568293 43.795567 425.350000 p
16.568316 43.795559 425.340000 p
16.568339 43.795551 425.280000 p
16.568362 43.795543 425.210000 r
16.568385 43.795534 425.100000 r
16.568407 43.795525 424.990000 r
16.568430 43.795515 424.870000 r
16.568452 43.795506 424.770000 r
16.568475 43.795496 424.660000 r
16.568497 43.795487 424.560000 r
16.568519 43.795477 424.460000 r
16.568542 43.795467 424.370000 r
16.568564 43.795457 424.260000 p
16.568586 43.795447 424.170000 p
16.568608 43.795437 424.070000 r
16.568630 43.795426 423.960000 r
16.568652 43.795416 423.850000 r
16.568674 43.795405 423.730000 p
16.568696 43.795394 423.620000 r
16.568717 43.795383 423.520000 r
16.568739 43.795372 423.410000 r
16.568760 43.795361 423.310000 r
16.568782 43.795350 423.210000 r
16.568803 43.795339 423.130000 p
16.568824 43.795328 423.050000 r
16.568846 43.795316 423.000000 r
16.568867 43.795305 422.950000 r
16.568888 43.795293 422.880000 r
16.568909 43.795282 422.820000 r
16.568930 43.795270 422.780000 p
16.568951 43.795258 422.720000 p
16.568972 43.795246 422.660000 r
16.568992 43.795235 422.630000 r
16.569012 43.795223 422.640000 r
16.569033 43.795211 422.610000 r
16.569053 43.795199 422.590000 p
16.569073 43.795187 422.600000 r
16.569093 43.795174 422.550000 r
16.569112 43.795161 422.500000 r
16.569132 43.795148 422.450000 r
16.569151 43.795135 422.390000 r
16.569170 43.795121 422.320000 r
16.569190 43.795108 422.270000 l
16.569208 43.795094 422.220000 r
16.569227 43.795081 422.170000 r
16.569246 43.795067 422.120000 r
16.569264 43.795053 422.090000 r
16.569283 43.795040 422.050000 r
16.569301 43.795026 422.090000 p
16.569319 43.795012 422.070000 p
16.569337 43.794998 422.090000 p
16.569355 43.794984 422.050000 p
16.569373 43.794970 422.060000 r
16.569390 43.794956 422.070000 r
16.569408 43.794942 422.100000 r
16.569425 43.794928 422.140000 r
16.569443 43.794914 422.180000 r
16.569460 43.794900 422.260000 p
16.569477 43.794886 422.290000 p
16.569494 43.794872 422.320000 r
16.569511 43.794857 422.360000 r
16.569527 43.794843 422.400000 r
16.569544 43.794828 422.440000 r
16.569561 43.794814 422.480000 r
16.569577 43.794799 422.530000 r
16.569594 43.794784 422.510000 r
16.569610 43.794769 422.510000 r
16.569627 43.794754 422.550000 r
16.569643 43.794739 422.600000 r
16.569659 43.794725 422.630000 r
16.569675 43.794710 422.680000 r
16.569692 43.794695 422.710000 r
16.569708 43.794680 422.750000 p
16.569724 43.794665 422.780000 p
16.569740 43.794650 422.810000 p
16.569756 43.794635 422.820000 r
16.569772 43.794619 422.850000 r
16.569788 43.794604 422.880000 p
16.569804 43.794589 422.920000 p
16.569820 43.794574 422.940000 p
16.569836 43.794559 422.970000 p
16.569852 43.794544 423.010000 r
16.569868 43.794528 423.030000 l
16.569884 43.794514 423.060000 l
16.569900 43.794498 423.080000 p
16.569915 43.794483 423.110000 r
16.569931 43.794468 423.140000 p
16.569947 43.794453 423.170000 r
16.569963 43.794437 423.190000 r
16.569979 43.794422 423.210000 p
16.569995 43.794407 423.210000 p
16.570011 43.794392 423.220000 r
16.570027 43.794376 423.240000 r
16.570044 43.794361 423.260000 l
16.570059 43.794346 423.280000 p
16.570075 43.794330 423.240000 p
16.570091 43.794314 423.210000 p
16.570106 43.794299 423.190000 p
16.570122 43.794283 423.170000 p
16.570138 43.794267 423.150000 p
16.570154 43.794251 423.130000 r
16.570169 43.794235 423.100000 r
16.570185 43.794220 423.080000 r
16.570201 43.794204 423.060000 p
16.570217 43.794188 423.060000 r
16.570233 43.794173 423.050000 r
16.570249 43.794157 423.050000 p
16.570265 43.794141 423.040000 r
16.570281 43.794126 423.030000 r
16.570297 43.794110 423.030000 p
16.570313 43.794094 423.030000 r
16.570330 43.794079 423.040000 r
16.570346 43.794063 423.050000 r
16.570362 43.794048 423.050000 r
16.570379 43.794033 423.080000 r
16.570395 43.794017 423.090000 r
16.570411 43.794002 423.120000 r
16.570428 43.793987 423.140000 r
16.570445 43.793973 423.150000 r
16.570461 43.793958 423.160000 p
16.570477 43.793943 423.150000 r
16.570494 43.793928 423.150000 r
16.570511 43.793914 423.120000 r
16.570527 43.793899 423.120000 r
16.570543 43.793885 423.130000 r
16.570560 43.793871 423.160000 p
16.570577 43.793857 423.180000 p
16.570594 43.793843 423.190000 p
16.570611 43.793829 423.200000 p
16.570628 43.793815 423.210000 r
16.570646 43.793802 423.210000 r
16.570663 43.793788 423.220000 r
16.570681 43.793775 423.240000 r
16.570698 43.793762 423.230000 r
16.570716 43.793748 423.220000 r
16.570734 43.793735 423.210000 p
16.570752 43.793722 423.210000 p
16.570770 43.793709 423.210000 p
16.570788 43.793696 423.200000 p
16.570806 43.793683 423.200000 r
16.570825 43.793670 423.190000 r
16.570844 43.793658 423.200000 r
16.570863 43.793645 423.180000 r
16.570882 43.793633 423.170000 r
16.570902 43.793620 423.160000 r
16.570921 43.793608 423.150000 r
16.570941 43.793596 423.150000 p
16.570961 43.793584 423.140000 p
16.570981 43.793572 423.130000 r
16.571001 43.793561 423.130000 r
16.571021 43.793549 423.110000 r
16.571042 43.793537 423.100000 r
16.571063 43.793526 423.080000 r
16.571083 43.793515 423.090000 l
16.571105 43.793504 423.090000 r
16.571126 43.793492 423.090000 r
16.571147 43.793481 423.080000 r
16.571169 43.793471 423.080000 r
16.571190 43.793460 423.060000 r
16.571212 43.793449 423.050000 r
16.571235 43.793439 423.040000 r
16.571257 43.793429 423.040000 p
16.571279 43.793419 423.040000 r
16.571302 43.793409 423.070000 r
16.571325 43.793398 423.100000 r
16.571348 43.793388 423.100000 r
16.571371 43.793379 423.110000 r
16.571394 43.793369 423.120000 r
16.571417 43.793360 423.140000 r
16.571441 43.793350 423.170000 r
16.571464 43.793341 423.190000 r
16.571488 43.793332 423.220000 r
16.571512 43.793322 423.220000 r
16.571535 43.793313 423.210000 r
16.571559 43.793304 423.230000 p
16.571583 43.793295 423.260000 r
16.571608 43.793287 423.290000 r
16.571632 43.793278 423.310000 r
16.571656 43.793270 423.330000 r
16.571681 43.793261 423.360000 r
16.571706 43.793253 423.400000 p
16.571731 43.793245 423.430000 p
16.571756 43.793237 423.460000 p
16.571781 43.793229 423.510000 r
16.571807 43.793221 423.580000 r
16.571832 43.793214 423.630000 r
16.571857 43.793206 423.670000 r
16.571883 43.793199 423.720000 r
16.571908 43.793191 423.770000 r
16.571934 43.793184 423.820000 p
16.571960 43.793177 423.880000 r
16.571985 43.793169 423.940000 r
16.572011 43.793162 424.010000 p
16.572037 43.793155 424.050000 p
16.572063 43.793148 424.110000 r
16.572088 43.793140 424.150000 r
16.572114 43.793133 424.210000 p
16.572140 43.793126 424.270000 p
16.572166 43.793119 424.340000 r
16.572191 43.793112 424.380000 r
16.572217 43.793105 424.450000 p
16.572243 43.793098 424.520000 r
16.572269 43.793090 424.590000 r
16.572294 43.793083 424.650000 r
16.572320 43.793076 424.710000 p
16.572346 43.793069 424.780000 r
16.572371 43.793062 424.860000 r
16.572397 43.793055 424.950000 p
16.572423 43.793048 425.050000 p
16.572449 43.793041 425.130000 r
16.572474 43.793034 425.200000 r
16.572500 43.793027 425.280000 r
16.572525 43.793020 425.360000 r
16.572551 43.793013 425.440000 r
16.572576 43.793005 425.520000 r
16.572602 43.792998 425.610000 r
16.572627 43.792991 425.710000 r
16.572653 43.792984 425.820000 r
16.572678 43.792977 425.940000 r
16.572703 43.792969 426.040000 r
16.572729 43.792962 426.140000 r
16.572754 43.792955 426.230000 r
16.572780 43.792948 426.310000 p
16.572806 43.792941 426.410000 r
16.572831 43.792933 426.520000 r
16.572856 43.792926 426.630000 r
16.572882 43.792918 426.740000 r
16.572907 43.792911 426.850000 r
16.572933 43.792904 426.960000 r
16.572958 43.792896 427.090000 r
16.572983 43.792889 427.180000 r
16.573009 43.792881 427.280000 r
16.573034 43.792873 427.370000 p
16.573059 43.792865 427.460000 r
16.573085 43.792858 427.540000 r
16.573110 43.792851 427.630000 r
16.573135 43.792843 427.730000 r
16.573161 43.792836 427.860000 r
16.573186 43.792829 427.950000 r
16.573212 43.792821 428.030000 r
16.573237 43.792814 428.110000 p
16.573262 43.792807 428.200000 r
16.573288 43.792800 428.300000 r
16.573313 43.792793 428.390000 p
16.573338 43.792786 428.480000 p
16.573363 43.792779 428.570000 r
16.573389 43.792772 428.650000 r
16.573414 43.792764 428.720000 r
16.573439 43.792757 428.800000 p
16.573464 43.792750 428.890000 p
16.573489 43.792743 428.980000 p
16.573514 43.792736 429.050000 p
16.573539 43.792729 429.140000 p
16.573564 43.792722 429.230000 r
16.573588 43.792715 429.330000 r
16.573613 43.792708 429.430000 p
16.573638 43.792701 429.520000 r
16.573662 43.792694 429.610000 r
16.573687 43.792687 429.700000 r
16.573711 43.792679 429.780000 r
16.573736 43.792672 429.870000 r
16.573760 43.792665 429.950000 p
16.573784 43.792658 430.040000 p
16.573808 43.792651 430.120000 p
16.573832 43.792644 430.200000 p
16.573856 43.792637 430.270000 r
16.573880 43.792629 430.360000 l
16.573904 43.792623 430.440000 l
16.573928 43.792615 430.530000 r
16.573951 43.792608 430.620000 r
16.573975 43.792601 430.710000 r
16.573998 43.792594 430.810000 r
16.574022 43.792586 430.900000 r
16.574045 43.792578 430.980000 r
16.574069 43.792571 431.050000 r
16.574092 43.792563 431.130000 p
16.574115 43.792555 431.210000 r
16.574139 43.792547 431.280000 r
16.574162 43.792539 431.370000 p
16.574185 43.792531 431.450000 r
16.574208 43.792522 431.520000 r
16.574231 43.792514 431.600000 r
16.574254 43.792505 431.690000 r
16.574276 43.792497 431.770000 r
16.574299 43.792488 431.850000 p
16.574322 43.792479 431.930000 r
16.574344 43.792470 432.020000 r
16.574367 43.792460 432.100000 r
16.574389 43.792451 432.170000 r
16.574412 43.792442 432.260000 r
16.574434 43.792432 432.350000 p
16.574456 43.792422 432.440000 r
16.574479 43.792413 432.510000 r
16.574501 43.792403 432.600000 r
16.574522 43.792394 432.690000 l
16.574544 43.792383 432.780000 l
16.574566 43.792374 432.860000 r
16.574588 43.792364 432.970000 r
16.574610 43.792353 433.060000 r
16.574632 43.792343 433.140000 p
16.574654 43.792333 433.220000 r
16.574676 43.792322 433.290000 r
16.574697 43.792312 433.360000 r
16.574719 43.792301 433.430000 p
16.574741 43.792290 433.490000 r
16.574762 43.792280 433.590000 r
16.574783 43.792269 433.690000 p
16.574804 43.792258 433.760000 p
16.574825 43.792247 433.810000 p
16.574846 43.792236 433.920000 r
16.574867 43.792226 434.020000 l
16.574888 43.792214 434.080000 r
16.574909 43.792203 434.140000 r
16.574929 43.792191 434.200000 r
16.574950 43.792179 434.260000 r
16.574970 43.792167 434.310000 r
16.574991 43.792156 434.360000 r
16.575011 43.792144 434.420000 p
16.575031 43.792132 434.470000 r
16.575052 43.792120 434.530000 r
16.575072 43.792108 434.590000 r
16.575092 43.792095 434.670000 r
16.575112 43.792083 434.720000 p
16.575132 43.792071 434.750000 p
16.575152 43.792059 434.790000 p
16.575172 43.792047 434.820000 p
16.575192 43.792035 434.870000 p
16.575212 43.792023 434.920000 r
16.575231 43.792011 434.970000 r
16.575251 43.791999 435.020000 p
16.575271 43.791987 435.080000 p
16.575291 43.791975 435.120000 r
16.575311 43.791962 435.170000 r
16.575331 43.791950 435.210000 r
16.575352 43.791939 435.250000 r
16.575372 43.791927 435.290000 p
16.575392 43.791915 435.350000 p
16.575412 43.791903 435.410000 r
16.575433 43.791891 435.520000 r
16.575453 43.791880 435.590000 r
16.575474 43.791869 435.690000 p
16.575495 43.791858 435.790000 r
16.575515 43.791847 435.890000 r
16.575536 43.791836 435.980000 p
16.575557 43.791825 436.080000 r
16.575578 43.791815 436.180000 r
16.575598 43.791804 436.270000 r
16.575619 43.791793 436.360000 r
16.575641 43.791782 436.440000 r
16.575662 43.791772 436.530000 p
16.575683 43.791762 436.620000 r
16.575705 43.791752 436.690000 r
16.575726 43.791741 436.760000 r
16.575748 43.791731 436.830000 r
16.575769 43.791722 436.910000 r
16.575791 43.791712 437.000000 r
16.575813 43.791701 437.030000 r
16.575834 43.791691 437.060000 p
16.575855 43.791681 437.090000 r
16.575877 43.791671 437.110000 r
16.575899 43.791660 437.140000 r
16.575920 43.791650 437.170000 r
16.575942 43.791640 437.190000 r
16.575963 43.791630 437.200000 r
16.575985 43.791621 437.230000 r
16.576006 43.791611 437.240000 r
16.576028 43.791601 437.260000 r
16.576049 43.791592 437.270000 r
16.576070 43.791582 437.280000 r
16.576092 43.791573 437.290000 r
16.576113 43.791563 437.300000 r
16.576134 43.791554 437.310000 r
16.576155 43.791544 437.310000 r
16.576175 43.791535 437.330000 r
16.576196 43.791526 437.340000 r
16.576217 43.791516 437.360000 r
16.576237 43.791507 437.370000 r
16.576257 43.791497 437.390000 r
16.576277 43.791488 437.410000 r
16.576297 43.791478 437.430000 r
16.576317 43.791469 437.450000 r
16.576337 43.791459 437.460000 r
16.576356 43.791449 437.470000 r
16.576375 43.791440 437.480000 r
16.576394 43.791430 437.490000 p
16.576413 43.791420 437.500000 p
16.576432 43.791410 437.520000 r
16.576450 43.791400 437.590000 p
16.576468 43.791390 437.650000 p
16.576486 43.791380 437.710000 r
16.576503 43.791370 437.770000 r
16.576521 43.791360 437.830000 r
16.576538 43.791350 437.890000 r
16.576555 43.791339 437.970000 r
16.576571 43.791328 438.030000 r
16.576588 43.791317 438.080000 r
16.576604 43.791305 438.120000 r
16.576620 43.791294 438.150000 l
16.576635 43.791281 438.190000 r
16.576651 43.791269 438.250000 r
16.576666 43.791257 438.300000 r
16.576680 43.791244 438.350000 r
16.576694 43.791230 438.380000 r
16.576708 43.791217 438.420000 r
16.576722 43.791203 438.440000 r
16.576735 43.791189 438.470000 r
16.576748 43.791176 438.500000 r
16.576761 43.791162 438.550000 r
16.576773 43.791148 438.570000 r
16.576785 43.791133 438.600000 r
16.576798 43.791119 438.600000 l
16.576809 43.791104 438.630000 r
16.576821 43.791089 438.650000 r
16.576832 43.791075 438.650000 l
16.576843 43.791059 438.660000 l
16.576854 43.791045 438.700000 r
16.576866 43.791030 438.700000 r
16.576877 43.791015 438.730000 p
16.576888 43.791000 438.730000 r
16.576900 43.790986 438.740000 r
16.576912 43.790971 438.770000 p
16.576924 43.790956 438.790000 r
16.576936 43.790942 438.810000 r
16.576948 43.790927 438.830000 p
16.576960 43.790912 438.820000 p
16.576972 43.790897 438.810000 p
16.576984 43.790882 438.800000 r
16.576997 43.790867 438.790000 r
16.577010 43.790853 438.800000 r
16.577024 43.790838 438.790000 r
16.577037 43.790824 438.800000 r
16.577051 43.790810 438.810000 r
16.577066 43.790796 438.830000 p
16.577081 43.790782 438.870000 p
16.577096 43.790768 438.900000 p
16.577111 43.790754 438.910000 r
16.577127 43.790741 438.920000 r
16.577143 43.790727 438.940000 r
16.577158 43.790714 438.960000 l
16.577175 43.790701 439.030000 p
16.577192 43.790688 439.050000 p
16.577209 43.790675 439.070000 r
16.577226 43.790663 439.080000 r
16.577243 43.790650 439.090000 r
16.577261 43.790638 439.110000 r
16.577278 43.790626 439.140000 r
16.577296 43.790614 439.160000 r
16.577315 43.790602 439.200000 r
16.577333 43.790590 439.220000 r
16.577352 43.790579 439.240000 r
16.577371 43.790567 439.260000 r
16.577390 43.790556 439.300000 p
16.577409 43.790545 439.330000 r
16.577428 43.790533 439.370000 r
16.577447 43.790522 439.390000 r
16.577465 43.790510 439.430000 l
16.577485 43.790499 439.470000 r
16.577504 43.790488 439.500000 r
16.577523 43.790476 439.550000 r
16.577542 43.790465 439.590000 r
16.577562 43.790454 439.640000 r
16.577581 43.790443 439.690000 r
16.577601 43.790432 439.740000 r
16.577620 43.790420 439.780000 r
16.577640 43.790410 439.830000 l
16.577660 43.790398 439.880000 r
16.577679 43.790387 439.940000 r
16.577699 43.790376 440.000000 p
16.577719 43.790365 440.050000 p
16.577739 43.790354 440.100000 p
16.577759 43.790343 440.150000 r
16.577778 43.790332 440.200000 r
16.577798 43.790321 440.250000 r
16.577818 43.790309 440.300000 r
16.577838 43.790298 440.350000 p
16.577858 43.790287 440.390000 r
16.577877 43.790276 440.440000 r
16.577897 43.790264 440.490000 r
16.577917 43.790253 440.540000 r
16.577936 43.790242 440.590000 r
16.577956 43.790230 440.640000 r
16.577976 43.790219 440.700000 p
16.577996 43.790208 440.760000 r
16.578015 43.790197 440.820000 r
16.578035 43.790185 440.870000 r
16.578055 43.790174 440.930000 r
16.578074 43.790162 441.000000 r
16.578094 43.790151 441.020000 p
16.578114 43.790140 441.050000 r
16.578133 43.790129 441.100000 r
16.578153 43.790117 441.170000 r
16.578173 43.790106 441.250000 r
16.578192 43.790095 441.320000 r
16.578212 43.790084 441.390000 r
16.578231 43.790072 441.460000 r
16.578250 43.790061 441.530000 r
16.578270 43.790050 441.600000 r
16.578289 43.790039 441.680000 r
16.578309 43.790028 441.760000 r
16.578328 43.790017 441.840000 r
16.578347 43.790005 441.920000 r
16.578367 43.789994 442.010000 r
16.578386 43.789983 442.090000 p
16.578405 43.789972 442.160000 r
16.578425 43.789961 442.250000 r
16.578444 43.789951 442.340000 r
16.578464 43.789940 442.420000 p
16.578484 43.789929 442.510000 p
16.578504 43.789918 442.590000 r
16.578524 43.789908 442.670000 r
16.578544 43.789897 442.730000 r
16.578564 43.789887 442.790000 r
